11709,2848
11719,3080
11736,12840
11778,6584
11788,9216
11794,6344
11809,14752
11827,12248
11844,11384
11846,4128
11849,3432
11851,1032
11853,5768
11866,13840
11871,1768
11884,9000
11886,1080
11902,9160
11907,2048
11929,1088
11930,16552
11941,2488
11950,19552
11952,5336
11958,13216
11959,17992
11966,10176
11967,8448
11970,18944
11979,144
11986,11416
11995,5632
11997,4352
12011,8256
12017,14064
12024,3488
12030,16624
12034,18280
12047,5064
12050,16344
12051,17088
12055,4656
12058,10296
12068,18088
12071,8280
12075,4520
12099,17072
12108,12456
12158,13624
12177,1560
12190,14448
12205,7592
12208,2960
12209,16408
12210,12680
12213,6056
12221,4496
12222,5256
12232,6792
12237,11984
12262,13552
12287,7312
12291,5072
12294,18616
12304,11288
12311,2880
12319,15872
12327,4848
12328,18712
12329,14504
12343,7144
12348,5872
12356,18856
12358,9048
12364,5232
12371,16160
12375,16424
12383,1432
12387,15072
12394,13848
12408,1744
12413,1536
12431,2376
12474,3728
12477,1000
12480,5624
12482,3880
12491,14280
12495,6800
12497,17360
12502,3064
12504,14328
12508,8272
12511,9128
12543,9928
12545,17176
12546,1208
12555,10528
12559,9136
12563,4568
12565,9840
12575,2568
12576,16096
12579,1544
12581,7096
12584,976
12601,16008
12607,1168
12608,8800
12611,1104
12630,968
12632,9784
12639,19072
12640,4480
12649,2952
12663,248
12671,5128
12690,6176
12693,12984
12706,13056
12714,16296
12728,9896
12733,9040
12755,17336
12756,11848
12768,12896
12773,5824
12775,16
12784,8944
12797,4200
12798,712
12811,14824
12816,8152
12820,8264
12835,8824
12840,8832
12842,9240
12844,11056
12845,7528
12847,3088
12852,6224
12871,14128
12875,14136
12886,19768
12888,14008
12898,6072
12911,2304
12913,2512
12914,18352
12920,15672
12925,10208
12926,5184
12936,12576
12937,15032
12963,5352
12970,17432
12982,18704
12986,12512
12989,4560
12995,15656
12999,352
13000,6656
13001,17256
13014,9296
13021,16912
13022,3696
13025,4016
13028,3480
13029,15264
13032,2288
13037,12376
13043,16968
13063,2528
13065,9096
13067,3032
13068,13912
13089,56
13100,6256
13115,11776
13125,8136
13128,16104
13131,14232
13136,15784
13138,872
13143,17488
13164,13456
13175,13408
13181,10496
13184,18752
13194,1888
13204,8224
13206,1920
13217,10936
13227,13784
13256,6000
13258,8760
13265,15552
13281,14896
13282,15304
13302,15752
13304,7560
13305,7376
13335,12856
13339,13224
13357,11296
13362,11720
13366,3968
13371,4328
13382,13464
13394,2056
13404,11952
13412,1760
13418,8976
13426,19904
13427,6960
13436,7600
13449,472
13450,1688
13453,6664
13478,4096
13479,10184
13482,12096
13516,2720
13525,16456
13541,11064
13543,13704
13545,1488
13547,11080
13574,13720
13585,19528
13592,14648
13615,11320
13634,1584
13641,14632
13644,5216
13650,15360
13652,13728
13658,8512
13659,12408
13660,9824
13686,8816
13688,1632
13692,7056
13702,5240
13703,18176
13710,5576
13711,17568
13712,19480
13713,13968
13719,1848
13728,4160
13732,17344
13743,10520
13750,8624
13754,19624
13759,18896
13761,12640
13765,3376
13773,16560
13779,6680
13783,15248
13792,14928
13802,18216
13804,8304
13810,18968
13816,19296
13829,3992
13848,19136
13856,7656
13864,6112
13866,2144
13869,17416
13876,9816
13879,15832
13881,1600
13891,10544
13894,14416
13900,10264
13921,2360
13924,4024
13926,2480
13944,14712
13947,17096
13966,19728
13973,19016
13974,12184
13985,6432
14004,18080
14008,12520
14009,9248
14041,9696
14047,7280
14055,17792
14060,1952
14064,7816
14069,9376
14078,2136
14089,19864
14090,7712
14095,12712
14097,5776
14106,3272
14126,14176
14144,10472
14150,5992
14156,15008
14160,2200
14173,864
14174,19192
14175,6504
14180,16400
14213,18424
14217,7640
14223,9912
14232,13296
14247,3408
14262,19592
14263,4472
14272,18408
14274,4176
14275,18344
14277,3504
14283,17848
14284,5080
14304,14160
14321,13760
14337,13096
14343,11696
14344,13800
14349,5360
14351,3712
14368,12960
14383,1896
14385,8520
14389,18784
14405,19000
14419,11840
14422,11896
14441,6416
14454,3152
14456,8104
14459,13640
14469,9640
14472,13320
14473,1280
14477,15328
14492,13832
14496,6592
14504,5040
14515,13616
14525,728
14526,18920
14530,15184
14531,3632
14543,776
14555,6128
14563,5832
14569,5192
14595,19320
14600,4768
14608,624
14609,6080
14655,15680
14656,2904
14668,13952
14671,1976
14672,6512
14677,18976
14678,5920
14679,7192
14680,19952
14688,12256
14692,7888
14699,6760
14722,13064
14733,17200
14740,3496
14746,13976
14763,7824
14766,3688
14771,4552
14772,3464
14773,15792
14781,19568
14783,14080
14792,16520
14793,5088
14795,2176
14802,9680
14809,4080
14813,18208
14816,10744
14818,7000
14826,8664
14830,7424
14832,18888
14845,4296
14852,3952
14857,12280
14862,14248
14868,232
14871,5968
14874,16392
14876,15408
14888,7048
14901,4840
14905,7152
14909,3840
14929,19144
14937,5656
14944,1592
14960,7176
14964,2672
14972,3312
14974,18608
14979,10352
14987,19880
15002,4752
15014,16664
15022,15048
15028,1640
15030,13488
15032,13776
15048,13232
15060,10920
15066,4248
15085,17000
15088,19976
15089,3584
15103,4792
15104,11624
15112,592
15123,7080
15133,18360
15138,13480
15139,14200
15141,18104
15160,5976
15173,11816
15175,17800
15178,11712
15181,3288
15187,12128
15207,9152
15216,18880
15221,4336
15224,14376
15251,3416
15263,19536
15283,2744
15288,15384
15290,3016
15296,18824
15298,12216
15305,13256
15306,15952
15314,18272
15323,8584
15338,13104
15356,18456
15365,3448
15389,8024
15394,2440
15396,16864
15402,4464
15403,912
15410,12064
15417,16608
15463,8320
15479,5960
15480,17128
15487,17520
15500,17880
15514,792
15518,12968
15519,4376
15524,19776
15528,3208
15536,10680
15539,10808
15542,4392
15548,8008
15549,19648
15552,10200
15562,18432
15567,15688
15571,7808
15581,13328
15609,17112
15616,1040
15622,19056
15626,18536
15637,7072
15641,2104
15648,6544
15662,14360
15683,17408
15701,10016
15711,5568
15718,12696
15732,4632
15733,15152
15757,9848
15759,19008
15762,5264
15782,10848
15794,4368
15810,12752
15818,7320
15832,3512
15842,856
15844,7248
15853,6424
15858,2032
15865,11024
15873,4672
15879,10144
15899,1928
15907,9808
15943,16224
15948,9888
15949,18472
15962,6024
15970,18656
15972,13304
15982,15568
15990,10304
15993,16760
15996,4664
16003,14512
16010,14208
16013,9232
16029,1152
16034,11584
16042,9336
16082,18240
16098,19712
16108,7216
16109,3384
16119,5168
16122,14456
16126,13656
16130,2120
16133,16136
16135,11392
16139,4424
16154,12552
16177,11448
16193,12488
16195,17904
16198,8720
16205,9752
16214,6480
16218,392
16235,88
16237,8184
16247,13440
16254,15112
16261,312
16263,14408
16270,15640
16271,2992
16281,17552
16295,9936
16303,10904
16309,16280
16326,9264
16328,4224
16337,16952
16363,16720
16380,15056
16384,18744
16392,720
16398,192
16415,3096
16439,1312
16442,19384
16444,18960
16457,14424
16467,14816
16476,7344
16484,9280
16493,18792
16496,11376
16506,14336
16513,3896
16531,18048
16543,19200
16550,7336
16555,1232
16577,6968
16580,9704
16593,9016
16608,5440
16614,15712
16616,14584
16620,12392
16627,6088
16642,2696
16657,6320
16662,616
16663,0
16664,16888
16670,13792
16673,16184
16680,17752
16683,288
16697,19800
16700,7168
16715,14760
16758,16464
16767,15488
16770,8648
16772,12000
16779,16440
16781,8616
16797,16248
16801,13400
16802,10944
16807,1960
16810,19704
16826,9984
16840,10712
16846,224
16849,1608
16856,15016
16867,12120
16881,16120
16900,7368
16902,2016
16921,17576
16938,14664
16951,4648
16953,19856
16954,5152
16965,6952
16966,13392
16981,12016
16982,15208
16984,18144
16990,4920
16992,1792
16997,7400
16999,1368
17002,7928
17013,12760
17024,14240
17046,19424
17049,8640
17053,11792
17054,4112
17059,4088
17069,17832
17081,6784
17083,16376
17095,7688
17097,6208
17103,17976
17105,7296
17119,18728
17124,11976
17129,5552
17134,6576
17137,12152
17139,16808
17169,6016
17174,9384
17180,7256
17183,15080
17185,16480
17195,16536
17214,6360
17228,19744
17246,168
17295,3824
17305,17504
17307,3776
17309,6648
17335,18832
17341,1784
17347,18032
17359,8440
17363,10224
17370,18064
17372,13544
17391,8776
17394,4720
17407,15296
17413,6312
17421,11232
17434,15232
17444,5328
17445,6456
17456,3616
17457,11728
17469,17872
17487,13600
17509,17136
17516,2184
17527,1464
17535,15496
17536,19608
17567,8704
17571,19632
17574,17584
17579,16880
17589,15808
17592,8736
17605,12416
17613,11072
17622,11184
17628,11336
17632,4416
17633,8984
17634,9224
17636,7968
17645,11096
17657,11176
17694,16328
17737,11504
17740,12936
17750,3352
17751,18392
17754,5160
17763,9448
17780,1680
17788,6488
17792,2192
17793,15504
17797,17960
17803,4512
17814,8968
17828,11256
17834,5752
17842,8352
17845,10648
17849,17104
17870,6264
17872,4856
17877,11784
17887,12920
17891,3672
17894,6008
17899,15888
17901,1048
17906,18760
17940,13536
17943,11440
17949,1992
17950,7512
17954,1320
17955,1656
17963,3472
17966,10968
17973,15064
17979,17944
17992,11472
17993,888
17997,17056
18003,19848
18017,18592
18018,17032
18020,3216
18038,8928
18053,11408
18056,16144
18063,1336
18077,32
18101,840
18104,4704
18133,8936
18149,17816
18153,14112
18157,11264
18161,7736
18163,7488
18165,3224
18169,17624
18180,18096
18184,12584
18185,7880
18195,688
18205,17224
18207,18464
18211,1568
18217,18520
18220,7704
18235,2024
18240,5344
18241,15144
18255,3424
18256,18120
18277,14496
18287,12464
18296,13312
18297,11960
18312,3304
18317,11128
18345,13688
18367,14680
18371,6376
18376,6280
18385,10512
18399,17712
18413,9832
18414,4536
18422,13816
18434,15168
18451,17680
18453,5712
18467,2008
18470,15584
18477,1400
18481,8592
18483,5560
18490,16240
18494,6856
18499,4072
18508,12664
18510,10704
18517,17184
18521,2872
18522,6032
18524,8480
18527,12144
18551,15608
18553,8472
18565,6992
18567,12448
18568,5048
18569,6184
18603,1624
18647,2128
18650,19664
18651,13936
18652,10552
18654,11424
18664,8336
18667,528
18671,6928
18677,16744
18683,496
18697,736
18699,16024
18705,112
18706,19960
18712,9464
18720,9312
18730,3864
18737,10128
18743,1984
18750,7008
18757,6720
18771,8576
18774,13072
18779,11888
18786,1616
18794,7200
18795,1728
18796,6712
18798,13112
18804,10408
18821,1648
18825,18504
18846,8840
18851,14072
18855,11568
18864,19408
18867,14192
18871,4880
18891,14800
18898,6440
18903,14688
18907,2216
18912,14904
18923,960
18937,14472
18948,15336
18968,8544
18972,4896
19001,10136
19007,9592
19016,12176
19025,768
19032,824
19035,19912
19037,10360
